place_id,name,latitude,longitude,Main_category,categories,rating,address
ChIJJU9xtYRw44kRrO4LzzN2g1A,Massachusetts Appeals Court,42.3592148,-71.0611283,Community,"courthouse,point_of_interest,establishment,",4,"1 Pemberton Square #1200, Boston"
ChIJJUr38EJ344kRs-YWcS771r8,OTTO,42.3741676,-71.1191027,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",4.3,"1432 Massachusetts Avenue, Cambridge"
ChIJjVJt2H5w44kRPbdcci4hamA,The Whiskey Priest,42.3507794,-71.0427916,Health,"bar,restaurant,food,point_of_interest,establishment,",3.4,"150 Pier Four Boulevard, Boston"
ChIJjVJt2H5w44kRPbdcci4hamA,The Whiskey Priest,42.3507794,-71.0427916,Community,"bar,restaurant,food,point_of_interest,establishment,",3.4,"150 Pier Four Boulevard, Boston"
ChIJjVYVCov044kRb63zP2oLJjM,Bank of America Financial Center,42.3571579,-71.6119845,Finance,"bank,finance,point_of_interest,establishment,",2.5,"601 Donald Lynch Boulevard, Marlborough"
ChIJjVYVCov044kRf4KEZbvtE-4,Dellaria Salon,42.3376657,-71.5891963,Community,"beauty_salon,hair_care,point_of_interest,establishment,",4.5,"115 Apex Dr E, Marlborough"
ChIJjVYVCov044kRY2zgelbSDTY,Dunkin' Donuts,42.355476,-71.612838,Health,"cafe,bakery,store,restaurant,food,point_of_interest,establishment,",2.9,"601 Donald Lynch Boulevard, Marlborough"
ChIJJw685lB344kRiKMlk8tVkiY,Aletheia Church,42.3668202,-71.1065933,Community,"church,place_of_worship,point_of_interest,establishment,",5,"820 Massachusetts Avenue, Cambridge"
ChIJJwaA0at144kRVfnSIVdwDxQ,Woburn Bowladrome Inc,42.4794056,-71.1507821,Health,"bowling_alley,point_of_interest,establishment,",4.2,"32 Montvale Ave, Woburn"
ChIJJwnE8cil44kRfhaw9TcSV5E,Dracut Fire Department,42.6685669,-71.3064685,Community,"fire_station,point_of_interest,establishment,",5,"488 Pleasant Street, Dracut"
ChIJJWXZ_1N344kRp2CJJDQItD4,Redline Fight Sports,42.3650077,-71.1034462,Health,"gym,health,point_of_interest,establishment,",5,"614 Massachusetts Avenue, Cambridge"
ChIJJxO8YQOA5IkRxNikuXPW3sE,AAA Westwood,42.2166564,-71.1817831,Finance,"insurance_agency,travel_agency,finance,point_of_interest,establishment,",4.7,"335 Providence Highway, Westwood"
ChIJJyBhNQVx44kRX-41D2_Aosc,Quest Inc,42.3992409,-71.061367,Community,"post_office,finance,point_of_interest,establishment,",,"167 Bow Street # 1, Everett"
ChIJJYco-Sx644kRQeCdVSu82Z4,Friends of the Public Garden,42.3562601,-71.0698231,Community,"park,point_of_interest,establishment,",4.6,"69 Beacon Street, Boston"
ChIJJyKO--Bs44kRMY2VjYCBS0Y,Lynn City Hall,42.464808,-70.9512139,Community,"city_hall,local_government_office,point_of_interest,establishment,",2.4,"3 City Hall Square, Lynn"
ChIJJYO9InQB44kR3MPLljyu9K0,Chunky's Cinema Pub - Haverhill,42.7753523,-71.1167713,Community,"movie_theater,point_of_interest,establishment,",4.1,"371 Lowell Avenue, Haverhill"
ChIJjZgq9HZ644kRq2tYv1TA-Z8,Starbucks,42.3522025,-71.0644617,Community,"cafe,store,food,point_of_interest,establishment,",3.5,"62 Boylston St, Boston"
ChIJJzX99em844kRa-NGlGk8w20,Express Roofing Inc.,42.615434,-71.406772,Finance,"roofing_contractor,point_of_interest,establishment,",5,"16 Jonas Road, Westford"
ChIJK_D4LhF144kRkh5AeFKl0ms,Showcase Cinemas Woburn,42.4969565,-71.1607019,Community,"movie_theater,point_of_interest,establishment,",4.4,"25 Middesex Canal Parkway, Woburn"
ChIJk_MsfWKI44kRfINNKB7umBE,IMAX 3D Theater at Jordan's Furniture Natick,42.294961,-71.397437,Community,"movie_theater,point_of_interest,establishment,",4.6,"1 Underprice Way, Natick"
ChIJk-4vIJBw44kRVrTepifPBNs,"Sugarman, Rogers, Barshak & Cohen, P.C.",42.363848,-71.06167,Community,"lawyer,point_of_interest,establishment,",,"101 Merrimac Street, Boston"
ChIJk-HtAWh344kRfNqeucQZuBM,Pyara Spa and Salon,42.3697938,-71.1129944,Community,"beauty_salon,hair_care,point_of_interest,establishment,",3.7,"1050 Massachusetts Avenue, Cambridge"
ChIJK0OBgSV444kRz32W-BXZCqg,Harvard Vanguard Medical Associates Watertown,42.362471,-71.1609862,Health,"physiotherapist,hospital,pharmacy,doctor,store,health,point_of_interest,establishment,",4.9,"485 Arsenal St, Watertown"
ChIJK0OBgSV444kRz32W-BXZCqg,Harvard Vanguard Medical Associates Watertown,42.362471,-71.1609862,Health,"physiotherapist,hospital,pharmacy,doctor,store,health,point_of_interest,establishment,",4.9,"485 Arsenal St, Watertown"
ChIJK1DvD-1_44kRdWbWpGej5Vs,Panera Bread,42.238282,-71.178645,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.1,"797 Providence Highway, Dedham"
ChIJK1DvD-1_44kRdWbWpGej5Vs,Panera Bread,42.238282,-71.178645,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.1,"797 Providence Highway, Dedham"
ChIJK1DvD-1_44kRdWbWpGej5Vs,Panera Bread,42.238282,-71.178645,Community,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.1,"797 Providence Highway, Dedham"
ChIJk1R9uqMR44kR5btxNevs2Vk,Sports Draft Daily LLC,42.5859955,-70.9635262,Community,"casino,point_of_interest,establishment,",,"100 Conifer Hill Drive, Danvers"
ChIJK2kOXo5544kRFNF1L_yV5RA,"Dr. Stephen T. Sonis, DMD",42.3360139,-71.1069841,Health,"dentist,health,point_of_interest,establishment,",,"75 Francis Street, Boston"
ChIJK2kOXo5544kRgAtvxEToZOg,Nuclear Pharmacy: Paolino Justin M,42.3360139,-71.1069841,Health,"pharmacy,store,health,point_of_interest,establishment,",,"75 Francis Street, Boston"
ChIJK2kOXo5544kRINiRhdrCjns,Dr. Raymond Anchan,42.3360887,-71.1067066,Health,"doctor,health,point_of_interest,establishment,",,"75 Francis Street ASB1, Boston"
ChIJK2kOXo5544kRs5RrsOte8Po,"Nora Osman, MD",42.3360887,-71.1067066,Health,"doctor,health,point_of_interest,establishment,",,"75 Francis Street, Boston"
ChIJK2kOXo5544kRuiQY-3eVFsg,"Dr. Daniela A. Carusi, MD",42.336014,-71.106984,Health,"doctor,health,point_of_interest,establishment,",5,"75 Francis Street Asb1, Boston"
ChIJk2KqsSa-44kRW8yq-M8h5jw,Carmichael II Conservation Area,42.5837698,-71.5080363,Community,"campground,park,lodging,point_of_interest,establishment,",4,Groton
ChIJk2QnhIN344kRjEtEz7EqpiM,Sofra Bakery & Cafe,42.3748961,-71.1503304,Health,"bakery,cafe,store,restaurant,food,point_of_interest,establishment,",4.5,"1 Belmont St, Cambridge"
ChIJk2QnhIN344kRjEtEz7EqpiM,Sofra Bakery & Cafe,42.3748961,-71.1503304,Community,"bakery,cafe,store,restaurant,food,point_of_interest,establishment,",4.5,"1 Belmont St, Cambridge"
ChIJK3CB1Gt544kRXUj5yK_yS2U,Ferris Wheels Bike Shop,42.3074925,-71.1153777,Health,"bicycle_store,store,point_of_interest,establishment,",4.5,"66 South Street, Jamaica Plain"
ChIJk3vmcdfq44kR2k_7HJJJJqE,Ayer District Court,42.557375,-71.583402,Community,"courthouse,local_government_office,point_of_interest,establishment,",3.7,"25 East Main Street, Ayer"
ChIJk49PhdR244kRK8hLt7334mI,Shivalaya Temple of Greater Boston,42.401655,-71.099664,Community,"hindu_temple,place_of_worship,point_of_interest,establishment,",4.5,"407R Mystic Avenue, Medford"
ChIJk4fqk1aa44kRZ_GOeVzvjVs,Walden Pond State Reservation,42.440459,-71.334511,Community,"park,point_of_interest,establishment,",4.5,"915 Walden Street, Concord"
ChIJk5TyzIxz44kRPbwOgeYRQ4w,Center for Laser and Cosmetics,42.452705,-71.089418,Community,"beauty_salon,hair_care,spa,health,point_of_interest,establishment,",,"3 Woodland Road Suite 412, Stoneham"
ChIJk8PLwa6G5IkR3hxpERLb0xU,Stoughton Police Department,42.1255529,-71.104668,Community,"police,point_of_interest,establishment,",5,"26 Rose Street, Stoughton"
ChIJk8S6FiWo44kRTnhqo5Gut3I,Pizza Hut,42.706374,-71.203348,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",3.3,"216 Haverhill Street, Methuen"
ChIJKaXoBqxw44kRjXSBtvbq1j0,Area Four,42.3630865,-71.0924408,Health,"cafe,bakery,bar,store,restaurant,food,point_of_interest,establishment,",4.4,"500 Technology Square, Cambridge"
ChIJKaXoBqxw44kRjXSBtvbq1j0,Area Four,42.3630865,-71.0924408,Community,"cafe,bakery,bar,store,restaurant,food,point_of_interest,establishment,",4.4,"500 Technology Square, Cambridge"
ChIJKbYEhIRw44kRbesrXs_-t2c,Edelstein & Co,42.3541991,-71.0560209,Finance,"accounting,finance,point_of_interest,establishment,",5,"160 Federal Street, Boston"
ChIJKcv1nASc44kROSOBzDlaEng,Hanscom Lanes Bowling Center,42.4605946,-71.2775953,Health,"bowling_alley,point_of_interest,establishment,",4.4,Hanscom Air Force Base
ChIJkdWfm0Zj44kRolqZsjPt9ls,Anderson Bicycle,42.2492128,-70.9865111,Health,"bicycle_store,store,point_of_interest,establishment,",4.4,"380 Washington Street, Quincy"
ChIJkdzkzsaf5IkRl6uKcxaoEss,Auntie Anne's Pretzels,42.1470555,-70.8422515,Health,"cafe,bakery,store,restaurant,food,point_of_interest,establishment,",5,"1775 Washington Street, Hanover"
ChIJkewDJmmj5IkR1IaxXj90874,Alley Kat Lane,42.0145033,-70.7294493,Health,"bowling_alley,point_of_interest,establishment,",4.5,"7 Tarkiln Road, Kingston"
ChIJKQBmdwt644kRXzSFbUvZBzo,Quidley & Company Fine Art Gallery,42.3520164,-71.0729863,Community,"art_gallery,point_of_interest,establishment,",4.8,"38 Newbury Street, Boston"
ChIJKQqaRPFw44kR_PPZa4J9ohs,Boston Police Department,42.3766243,-71.0561193,Community,"police,point_of_interest,establishment,",4.2,"20 Vine Street, Boston"
ChIJKRDkJ5h544kRcGyK4vjKL0s,Baptiste Power Yoga Boston,42.3341482,-71.1186745,Health,"gym,health,point_of_interest,establishment,",4.9,"25 Harvard Street, Brookline"
ChIJKRx6WXN644kRfnewEyqHtKg,Pacific Life Re,42.3473046,-71.0819042,Finance,"insurance_agency,point_of_interest,establishment,",,"800 Boylston Street, Boston"
ChIJKRx6WXN644kRXoyScQnJAfo,Deloitte Office Boston,42.3498713,-71.0730837,Finance,"accounting,finance,point_of_interest,establishment,",5,"200 Berkeley Street #400, Boston"
ChIJkRxKWZZ544kRxLkBrvpB40s,"St Paul's Episcopal Church, Brookline, MA",42.3373174,-71.1182963,Community,"church,place_of_worship,point_of_interest,establishment,",4.8,"15 Saint Paul Street, Brookline"
ChIJkS98iiib44kR-TV1zbIwaX0,Mass Audubon's Drumlin Farm Wildlife Sanctuary,42.4093993,-71.3317636,Community,"park,school,point_of_interest,establishment,",4.9,"208 South Great Road, Lincoln"
ChIJKSTR0v5744kRe9xXvhHLYLA,Boston Police District B-3 Mattapan/ North Dorchester,42.2848,-71.0916,Community,"police,point_of_interest,establishment,",3.8,"1165 Blue Hill Avenue, Boston"
ChIJkTIOweBs44kReAyqAHz3Qwg,Lynn District Court,42.465239,-70.949849,Community,"courthouse,local_government_office,point_of_interest,establishment,",2.8,"580 Essex Street, Lynn"
ChIJkURDlI1544kRgP6PSMXQOWo,Citizens Bank ATM,42.3360139,-71.1069841,Finance,"atm,finance,point_of_interest,establishment,",,"75 Francis Street, Boston"
ChIJKw4DGvBw44kRySfsTD-xKcs,Charlestown High School,42.3800262,-71.0610777,Education,"school,point_of_interest,establishment,",4.8,"240 Medford Street, Charlestown"
ChIJKwMEP5h544kRft8S7vi1O7g,Cutty's,42.3331072,-71.1193926,Health,"cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.6,"284 Washington St, Brookline"
ChIJkWQ3pEeG44kRqhj1kaNfHWg,Landry's Bicycles,42.2998289,-71.3568183,Health,"bicycle_store,store,point_of_interest,establishment,",4.5,"790 Worcester Street, Natick"
ChIJKwuVIHxw44kR_xbQsdHhx9s,US District Court,42.3538342,-71.0470439,Community,"courthouse,point_of_interest,establishment,",4.5,"1 Courthouse Way, Boston"
ChIJKwuVIHxw44kRwAsJUJDSVBI,John Joseph Moakley United States Courthouse,42.354063,-71.0470756,Community,"art_gallery,courthouse,point_of_interest,establishment,",3.7,"1 Courthouse Way, Boston"
ChIJKwuVIHxw44kRwAsJUJDSVBI,John Joseph Moakley United States Courthouse,42.354063,-71.0470756,Community,"art_gallery,courthouse,point_of_interest,establishment,",3.7,"1 Courthouse Way, Boston"
ChIJkx7fkqR744kRfI-Aseykwr8,Dorchester Post Office,42.3014308,-71.0594365,Community,"post_office,finance,point_of_interest,establishment,",1.6,"218 Adams Street, Boston"
ChIJKxdnjMGR44kRl7lHT23aZhc,Fine Arts Theatre,42.4335585,-71.4517333,Community,"movie_theater,point_of_interest,establishment,",4.6,"19 Summer Street, Maynard"
ChIJkySvggx644kR3lEXWcgaYGY,Consulate General of Venezuela,42.3508521,-71.0758961,Community,"embassy,point_of_interest,establishment,",3.9,"545 Boylston Street #301, Boston"
ChIJkySvggx644kRKjrHGGRp33U,Consulate General of Haiti,42.3508227,-71.0758616,Community,"embassy,point_of_interest,establishment,",3.4,"545 Boylston St #201, Boston"
ChIJKz0HcG1644kRC1xbK1_VPtI,Mills Gallery at the Boston Center for the Arts,42.3444466,-71.0712908,Community,"art_gallery,point_of_interest,establishment,",5,"539 Tremont Street, Boston"
ChIJKz0HcG1644kRZ8SM7BYmWSI,Boston Center for the Arts,42.344488,-71.0710418,Community,"art_gallery,point_of_interest,establishment,",4.6,"539 Tremont Street, Boston"
ChIJkZcyoIHx44kRZe8X1XFi0pI,Bowers School,42.4195367,-71.6717354,Education,"school,point_of_interest,establishment,",,Clinton
ChIJL_535Omh44kR3lvpdJ40TUw,Rite Aid,42.5523625,-71.2646023,Health,"pharmacy,convenience_store,store,health,food,point_of_interest,establishment,",4.5,"467 Boston Road, Billerica"
ChIJL_buKYqI44kRAns8pyjB0aA,Bertucci's Kitchen & Bar,42.2981548,-71.4006811,Health,"meal_takeaway,restaurant,food,point_of_interest,establishment,",3.9,"5300, 150 Worcester Road, Framingham"
ChIJL_JXlIB144kRBM0-NytHQCk,Not Your Average Joe's,42.4843251,-71.1945155,Community,"bar,restaurant,food,point_of_interest,establishment,",3.9,"4C, Wayside Road, Burlington"
ChIJL_ROr6J544kRLmWWVOzDc1E,Brookline District Court,42.334101,-71.12158,Community,"courthouse,local_government_office,point_of_interest,establishment,",3,"360 Washington Street, Brookline"
ChIJL_SahCuA5IkRAa0fmFgtgNk,Cardtronics ATM,42.2111887,-71.1486214,Finance,"atm,finance,point_of_interest,establishment,",,"50 University Avenue, Westwood"
ChIJl-0syxx644kR1XSUyCx79v4,Comicopia,42.348728,-71.092958,Education,"book_store,store,point_of_interest,establishment,",4.8,"464 Commonwealth Avenue #13, Boston"
ChIJl-foZ4Nw44kR-t_27gZIz7s,Sam LaGrassa's,42.3568718,-71.0599198,Health,"meal_takeaway,restaurant,food,point_of_interest,establishment,",4.7,"44 Province Street, Boston"
ChIJL-MuysWe44kRocZcW2_BCTY,Domino's Pizza,42.4897764,-71.2726194,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",3,"186 Great Road Ste 4, Bedford"
ChIJL-r0pfpP54kREEfPpK_m3yE,Citizens Bank,42.3522254,-71.0563696,Finance,"bank,atm,finance,point_of_interest,establishment,",3,"One Financial Center, Boston"
ChIJL-r0pfpP54kREEfPpK_m3yE,Citizens Bank,42.3522254,-71.0563696,Finance,"bank,atm,finance,point_of_interest,establishment,",3,"One Financial Center, Boston"
ChIJl0y8E3d644kRDWT18E4fWHA,Tufts University School of Dental Medicine,42.3507743,-71.0629179,Health,"dentist,university,doctor,health,point_of_interest,establishment,",3.7,"1 Kneeland Street, Boston"
ChIJl0y8E3d644kRmR6Aw0QmZRE,"Dr. Laura K. Snydman, MD",42.349509,-71.063164,Health,"doctor,health,point_of_interest,establishment,",,"800 Washington Street, Boston"
ChIJl0y8E3d644kRRbCwWmBbFqk,"Dr. Mark D. Iafrati, MD",42.349512,-71.063308,Health,"doctor,health,point_of_interest,establishment,",,"800 Washington Street, Boston"
ChIJl349-aFn5IkRA1X9tyOhu-c,Showcase Cinemas North Attleboro,41.9542322,-71.3419392,Community,"movie_theater,point_of_interest,establishment,",4.5,"640 South Washington Street, North Attleborough"
ChIJl3fH0Ods44kR16wHmR55WLk,Lynn Arts Inc,42.4634459,-70.9433879,Community,"art_gallery,point_of_interest,establishment,",4.5,"25 Exchange Street, Lynn"
ChIJL49GM5mC44kRXWw3S65xx6w,Fast : Splits,42.3052639,-71.2211276,Health,"bicycle_store,store,point_of_interest,establishment,",4.8,"77 Charles Street, Needham"
ChIJL4k7TUWW44kRDolVF5insks,One Stop Fun,42.5464776,-71.4375122,Health,"gym,health,school,point_of_interest,establishment,",4.2,"49 Powers Road, Westford"
ChIJL4ZC9WQU44kR2mEmUhlW9tg,Derby Lanes at Flatbread Salem,42.5195284,-70.8923183,Health,"bowling_alley,bar,restaurant,food,point_of_interest,establishment,",5,"311 Derby Street, Salem"
ChIJL5pWFAx644kRhNI4wTm4Pi0,Old South Church,42.3502705,-71.0779719,Community,"church,place_of_worship,point_of_interest,establishment,",4.4,"645 Boylston Street, Boston"
ChIJL5vXU8V544kRjBWIzG5j6Vw,Harvard Avenue Fire Station,42.3551904,-71.1324347,Community,"fire_station,point_of_interest,establishment,",,Boston
ChIJl6eVYqYH44kR5vIXWnMDxSE,NorthEast Housing Court,42.706675,-71.160479,Community,"courthouse,local_government_office,point_of_interest,establishment,",3,"2 Appleton Street, 2nd floor, Lawrence"
ChIJl7z22INw44kR4w21tQQkEHc,Boston College Club,42.3550817,-71.0557215,Health,"restaurant,food,point_of_interest,establishment,",4.5,"100 Federal Street, 36th Floor, Boston"
ChIJl7z22INw44kRa1uMD7_Gm7o,Bank of America Financial Center,42.354997,-71.055859,Finance,"bank,finance,point_of_interest,establishment,",3,"100 Federal Street, Boston"
ChIJl7z22INw44kRW5trvwOM2nE,Century Capital Management,42.3551636,-71.0558652,Finance,"bank,atm,finance,point_of_interest,establishment,",,"100 Federal Street, Boston"
ChIJL8L_n4J644kRvjY9czf-Tis,Del Frisco's Double Eagle Steak House,42.3489305,-71.0384332,Health,"bar,restaurant,food,point_of_interest,establishment,",4.2,"250 Northern Avenue Suite 200, Boston"
ChIJL8L_n4J644kRvjY9czf-Tis,Del Frisco's Double Eagle Steak House,42.3489305,-71.0384332,Community,"bar,restaurant,food,point_of_interest,establishment,",4.2,"250 Northern Avenue Suite 200, Boston"
ChIJL9ElALKR5IkRItCJYsK4XOI,Bridgewater State University,41.9877398,-70.9660014,Education,"university,point_of_interest,establishment,",3.9,"131 Summer Street, Bridgewater"
ChIJlaGB6kJ344kRPatUi7GnEig,The World's Only Curious George Store,42.3732762,-71.1197737,Education,"book_store,store,point_of_interest,establishment,",4.4,"1 John F. Kennedy St, Cambridge"
ChIJLags0jGe44kR6tPpKzYquGU,Lahey Hospital & Medical Center,42.4842322,-71.204072,Health,"hospital,point_of_interest,establishment,",3.3,"41 Burlington Mall Road, Burlington"
ChIJlaHW1WQK5IkRJ962ODyYwJ0,District Court-Criminal Bus,42.2862855,-71.6311027,Community,"local_government_office,police,point_of_interest,establishment,",,"186 Oak Street, Westborough"
ChIJLamEdo9w44kRd2tUkTE-nSQ,US Solicitor,42.3626753,-71.0588767,Community,"police,point_of_interest,establishment,",,"1 Congress Street # E375, Boston"
ChIJlawe5Hh644kRFl4eDlUMyLE,Goji Insurance,42.3509791,-71.0714584,Finance,"insurance_agency,point_of_interest,establishment,",3.2,"31 Saint James Avenue, Boston"
ChIJLbinxsF044kRT7qmJFdzXIU,Bank of America Financial Center,42.4978746,-71.1242865,Finance,"bank,finance,point_of_interest,establishment,",3.2,"2 Cummings Park Drive, Woburn"
ChIJLcnJeU7r44kRkzgttziHHVQ,Harvard Bowling Lanes,42.5272914,-71.5787746,Health,"bowling_alley,point_of_interest,establishment,",3.8,"204 Ayer Road, Harvard"
ChIJle1LDDqI44kRM-Zm7NsyTzo,Amazing Things Arts Center,42.2742052,-71.4177386,Community,"art_gallery,point_of_interest,establishment,",4.7,"160 Hollis Street, Framingham"
ChIJLeAnL3d544kR-5ySCmGnFT4,Tres Gatos,42.3190914,-71.1116234,Education,"book_store,bar,electronics_store,home_goods_store,store,restaurant,food,point_of_interest,establishment,",4.6,"470 Centre Street, Boston"
ChIJLeKcZ3N644kRfM2CTS_nHEU,Grill 23 & Bar,42.3493069,-71.0717872,Health,"bar,restaurant,food,point_of_interest,establishment,",4.5,"161 Berkeley Street, Boston"
